frame,pose_detected,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y
0,1,0.2635854482650757,0.30143827199935913,0.43484240770339966,0.3610804080963135,0.6246682405471802,0.38441091775894165,0.3230530619621277,0.47735193371772766,0.6046253442764282,0.48673659563064575
1,1,0.2708847224712372,0.3011876344680786,0.4416572153568268,0.3607657849788666,0.6251313090324402,0.384500116109848,0.3213397264480591,0.47300493717193604,0.5935683846473694,0.48472678661346436
2,1,0.27307000756263733,0.29952508211135864,0.4475446343421936,0.35902297496795654,0.6274768114089966,0.38316604495048523,0.3163033425807953,0.4707406461238861,0.5877727270126343,0.48437240719795227
3,1,0.27369633316993713,0.29836294054985046,0.4485422670841217,0.35725438594818115,0.6253686547279358,0.3807346820831299,0.3149818480014801,0.47067350149154663,0.5858456492424011,0.48436200618743896
4,1,0.2738747298717499,0.29822397232055664,0.4477333724498749,0.35632938146591187,0.6238222718238831,0.38024279475212097,0.3134309649467468,0.4709678888320923,0.5852850079536438,0.48429587483406067
5,1,0.2732437551021576,0.298271507024765,0.44431015849113464,0.35641342401504517,0.6171942353248596,0.38064953684806824,0.3110823631286621,0.4712195098400116,0.5837353467941284,0.48431330919265747
6,1,0.26709309220314026,0.2985576093196869,0.43836769461631775,0.35932669043540955,0.6103953719139099,0.3822188079357147,0.30726006627082825,0.47116509079933167,0.5812056064605713,0.484578400850296
7,1,0.2637923061847687,0.30088239908218384,0.43057677149772644,0.3663645088672638,0.6057266592979431,0.3867456614971161,0.3061901032924652,0.4713972210884094,0.5800794363021851,0.4844655394554138
8,1,0.2508752942085266,0.3028382658958435,0.41575679183006287,0.3731552064418793,0.6017494201660156,0.3914855718612671,0.30600452423095703,0.4725377559661865,0.5798627734184265,0.48429617285728455
9,1,0.24087092280387878,0.30489209294319153,0.4057059586048126,0.3800424635410309,0.5963630080223083,0.393196165561676,0.30632275342941284,0.47617456316947937,0.5801365375518799,0.48380714654922485
10,1,0.23186363279819489,0.30654922127723694,0.38971516489982605,0.3872706890106201,0.5895231366157532,0.3971821665763855,0.30657270550727844,0.4776853919029236,0.5798015594482422,0.48146823048591614
11,1,0.22586768865585327,0.3068974018096924,0.3728095293045044,0.3942478597164154,0.5704506635665894,0.3994159698486328,0.3077487051486969,0.4789723753929138,0.580012321472168,0.4838564991950989
12,1,0.21497654914855957,0.30924949049949646,0.34809496998786926,0.4025014042854309,0.5339065790176392,0.40278923511505127,0.30791139602661133,0.48175182938575745,0.5802091360092163,0.483757346868515
13,1,0.21088668704032898,0.3107852339744568,0.3329615890979767,0.40959641337394714,0.5217697620391846,0.4026337265968323,0.31007876992225647,0.48167771100997925,0.5843468308448792,0.4852769374847412
14,1,0.20411087572574615,0.3119182288646698,0.3083651661872864,0.4122844934463501,0.4954465329647064,0.40520039200782776,0.3101196587085724,0.482843816280365,0.58802729845047,0.48640748858451843
15,1,0.1952139288187027,0.3128928542137146,0.2987459599971771,0.41362136602401733,0.4818512797355652,0.40934279561042786,0.3147011995315552,0.4828467071056366,0.5913488268852234,0.4882231652736664
16,1,0.187985360622406,0.313128262758255,0.2744871973991394,0.4153967797756195,0.4643373191356659,0.41198623180389404,0.31442418694496155,0.4837322533130646,0.5929887294769287,0.4892060160636902
17,1,0.18552273511886597,0.3138921558856964,0.25612273812294006,0.41831743717193604,0.45881640911102295,0.41202977299690247,0.31397849321365356,0.48350340127944946,0.593058168888092,0.4892796576023102
18,1,0.1841963231563568,0.314940482378006,0.2350655496120453,0.4214227497577667,0.44475454092025757,0.4119403660297394,0.3133438527584076,0.48428115248680115,0.5928924083709717,0.48938143253326416
19,1,0.18259820342063904,0.3155283033847809,0.22015419602394104,0.425123006105423,0.41871166229248047,0.4133283495903015,0.31362053751945496,0.48484525084495544,0.5927332639694214,0.48929718136787415
20,1,0.18279242515563965,0.3159412145614624,0.20687270164489746,0.4255044758319855,0.39491140842437744,0.4169228971004486,0.31289246678352356,0.4865267872810364,0.5944560170173645,0.4901672899723053
21,1,0.18490968644618988,0.31704914569854736,0.19288580119609833,0.4261748492717743,0.3720909655094147,0.4220349192619324,0.3121814429759979,0.4874378442764282,0.5961428284645081,0.49435821175575256
22,1,0.1861998587846756,0.3180151581764221,0.18245495855808258,0.42712852358818054,0.3586469292640686,0.4257538318634033,0.3107585608959198,0.48820263147354126,0.5955650210380554,0.4960923492908478
23,1,0.1868436634540558,0.31866589188575745,0.16996188461780548,0.426923930644989,0.3453492224216461,0.4273768365383148,0.31178611516952515,0.48810091614723206,0.5954073071479797,0.49740785360336304
24,1,0.18747401237487793,0.31977295875549316,0.16099093854427338,0.4268684983253479,0.34011751413345337,0.4281594753265381,0.31293728947639465,0.4881861209869385,0.5952700972557068,0.4993892312049866
25,1,0.1875247061252594,0.3202178478240967,0.1508573442697525,0.42686304450035095,0.33124250173568726,0.42867574095726013,0.3140694200992584,0.48836749792099,0.5951797366142273,0.5008498430252075
26,1,0.18773992359638214,0.32043763995170593,0.14725326001644135,0.42647114396095276,0.32545462250709534,0.4287177324295044,0.3146921992301941,0.48850712180137634,0.595146119594574,0.501127302646637
27,1,0.1879626363515854,0.3205697536468506,0.1389625072479248,0.42622122168540955,0.3162488639354706,0.42873501777648926,0.3146807849407196,0.488465279340744,0.5945471525192261,0.5008156895637512
28,1,0.18807394802570343,0.3206484019756317,0.1364460587501526,0.42615509033203125,0.3125137388706207,0.4283749461174011,0.31435462832450867,0.48869118094444275,0.5944859385490417,0.500702977180481
29,1,0.1882012039422989,0.3207654356956482,0.13637660443782806,0.42600250244140625,0.31198450922966003,0.42816904187202454,0.3131617605686188,0.48884230852127075,0.5938854217529297,0.5007511973381042
30,1,0.1880609393119812,0.3207305073738098,0.13752079010009766,0.4261900782585144,0.3123491108417511,0.42792049050331116,0.3101399838924408,0.48889651894569397,0.5884178280830383,0.5002749562263489
31,1,0.18804357945919037,0.3206774890422821,0.13977333903312683,0.4268994629383087,0.31466376781463623,0.4280039370059967,0.3108958303928375,0.488816499710083,0.5882951617240906,0.5001393556594849
32,1,0.18786238133907318,0.32076016068458557,0.14367789030075073,0.4275026023387909,0.31857427954673767,0.4281398057937622,0.31239214539527893,0.4887961149215698,0.5882893800735474,0.5000478029251099
33,1,0.1870163530111313,0.32118022441864014,0.14414116740226746,0.4280807673931122,0.32140329480171204,0.42807140946388245,0.3132719397544861,0.488975465297699,0.5882108807563782,0.4999719262123108
34,1,0.1851978600025177,0.3221713602542877,0.15739749372005463,0.42833203077316284,0.3284173607826233,0.42837241291999817,0.31292474269866943,0.48899686336517334,0.5881351232528687,0.49991050362586975
35,1,0.18239736557006836,0.32294636964797974,0.17100654542446136,0.43007692694664,0.3411388099193573,0.42952170968055725,0.31094807386398315,0.4895355999469757,0.5879765748977661,0.49976682662963867
36,1,0.177134707570076,0.32376646995544434,0.19226670265197754,0.43037450313568115,0.36961793899536133,0.4291704297065735,0.3076947033405304,0.489525705575943,0.587993860244751,0.49971646070480347
37,1,0.16913199424743652,0.32437077164649963,0.2102256864309311,0.43080419301986694,0.3957633972167969,0.4264240264892578,0.30382636189460754,0.4898186922073364,0.5863856673240662,0.4996889531612396
38,1,0.16594934463500977,0.32465192675590515,0.22752200067043304,0.4306047558784485,0.4177623689174652,0.4228726625442505,0.3036424517631531,0.4895540773868561,0.5846670866012573,0.4997367560863495
39,1,0.16707679629325867,0.32458406686782837,0.25200939178466797,0.42831042408943176,0.43429553508758545,0.4196086823940277,0.303195983171463,0.48943036794662476,0.5840960144996643,0.4999774098396301
40,1,0.16748826205730438,0.3244537115097046,0.2775486409664154,0.42297300696372986,0.4534378945827484,0.4145384430885315,0.30340954661369324,0.488929808139801,0.5812188982963562,0.500021755695343
41,1,0.1761094629764557,0.3220265805721283,0.3001808226108551,0.4159475266933441,0.4768303632736206,0.4111444354057312,0.3101029098033905,0.48790243268013,0.5801414847373962,0.5001848340034485
42,1,0.18327020108699799,0.31822216510772705,0.3220877945423126,0.40839719772338867,0.511513352394104,0.4071651101112366,0.3125191330909729,0.48775991797447205,0.5803223252296448,0.5001751780509949
43,1,0.1947859823703766,0.31598374247550964,0.3446665108203888,0.40094518661499023,0.540968120098114,0.405634343624115,0.31414031982421875,0.4876983165740967,0.5808157324790955,0.49990931153297424
44,1,0.2052270472049713,0.3133363425731659,0.36090993881225586,0.39237403869628906,0.5704154968261719,0.4024450182914734,0.31425175070762634,0.4874902069568634,0.5806188583374023,0.499347984790802
45,1,0.22361473739147186,0.31103673577308655,0.38389697670936584,0.3880468010902405,0.5937137603759766,0.3980937600135803,0.31461238861083984,0.4873964786529541,0.5807338356971741,0.49777913093566895
46,1,0.23885969817638397,0.30872592329978943,0.4019152820110321,0.38300639390945435,0.5976400971412659,0.3952237367630005,0.31561216711997986,0.4861299395561218,0.5818442702293396,0.4961436986923218
47,1,0.25025972723960876,0.30757278203964233,0.4152621030807495,0.3815995454788208,0.603499710559845,0.39517590403556824,0.31984996795654297,0.4859873652458191,0.5867882966995239,0.4951900839805603
48,1,0.259478360414505,0.3069691061973572,0.4250001907348633,0.37898167967796326,0.6149802803993225,0.3938225507736206,0.3218354284763336,0.4838584363460541,0.5891497135162354,0.495122492313385
49,1,0.2668735086917877,0.305382639169693,0.4370339810848236,0.3728974759578705,0.6252526044845581,0.39045414328575134,0.3222824037075043,0.4824751615524292,0.5916129350662231,0.4942900538444519
50,1,0.2741814851760864,0.3039202094078064,0.44521287083625793,0.3684099316596985,0.6321129202842712,0.38940584659576416,0.3214167058467865,0.4826458692550659,0.5891531705856323,0.4943810999393463
51,1,0.2801814377307892,0.30417704582214355,0.46066635847091675,0.3665804862976074,0.6385823488235474,0.3886389434337616,0.3205822706222534,0.4823991656303406,0.5870518088340759,0.49342408776283264
52,1,0.28507283329963684,0.3033013641834259,0.4648423492908478,0.36660662293434143,0.6408272385597229,0.38706377148628235,0.32068267464637756,0.4811747670173645,0.5859419107437134,0.49369552731513977
53,1,0.28573286533355713,0.3018779456615448,0.46120327711105347,0.3645404577255249,0.6376270055770874,0.38527384400367737,0.3193524479866028,0.4802762567996979,0.5824586153030396,0.49364039301872253
54,1,0.28515443205833435,0.30202212929725647,0.46126875281333923,0.36385706067085266,0.6339809894561768,0.3839181363582611,0.3175107538700104,0.47931617498397827,0.5815837383270264,0.49381503462791443
55,1,0.2839284837245941,0.302264541387558,0.4599488079547882,0.3658415973186493,0.6343958973884583,0.3849460780620575,0.317126601934433,0.4792892038822174,0.5816186666488647,0.4938391447067261
56,1,0.2820431590080261,0.3024100065231323,0.4532868266105652,0.36658811569213867,0.6294267177581787,0.3857460021972656,0.3152327239513397,0.47940734028816223,0.581466555595398,0.4947901666164398
57,1,0.2797211706638336,0.3015592098236084,0.45052698254585266,0.3676016330718994,0.6261361241340637,0.3862248957157135,0.3151160478591919,0.4795878827571869,0.5814191699028015,0.4961269199848175
58,1,0.26996007561683655,0.301740437746048,0.43800804018974304,0.37151798605918884,0.6146404147148132,0.38939547538757324,0.3110600709915161,0.47964489459991455,0.5814298987388611,0.4968968629837036
59,1,0.2556425631046295,0.3049103617668152,0.4240167438983917,0.37849217653274536,0.6012222766876221,0.39139866828918457,0.31045258045196533,0.48195305466651917,0.5810573101043701,0.49689173698425293
60,1,0.24205753207206726,0.30826443433761597,0.40524014830589294,0.38510459661483765,0.5928136706352234,0.39538535475730896,0.3083614408969879,0.48354578018188477,0.5810741186141968,0.49633482098579407
61,1,0.22814376652240753,0.310088187456131,0.37995660305023193,0.3931194543838501,0.5673944354057312,0.40111690759658813,0.30337345600128174,0.4837619960308075,0.581088125705719,0.49508869647979736
62,1,0.22358086705207825,0.31270185112953186,0.36847326159477234,0.40093016624450684,0.5545276403427124,0.40549176931381226,0.3039371073246002,0.4860493242740631,0.5810666680335999,0.49185043573379517
63,1,0.21100416779518127,0.3143937885761261,0.3341761529445648,0.4082368314266205,0.5191985368728638,0.40936776995658875,0.304229736328125,0.48601534962654114,0.5810536742210388,0.4910706877708435
64,1,0.1928827315568924,0.31697389483451843,0.3088759183883667,0.4129839539527893,0.4915200173854828,0.4093429148197174,0.3041430115699768,0.48591524362564087,0.5813044309616089,0.4911467432975769
65,1,0.18479031324386597,0.3197401165962219,0.2971344590187073,0.41846704483032227,0.48258307576179504,0.4086481034755707,0.3046949803829193,0.4875888526439667,0.5813591480255127,0.4921187162399292
66,1,0.17938114702701569,0.319309800863266,0.27472904324531555,0.41962721943855286,0.45511993765830994,0.4081633985042572,0.3087487816810608,0.48752349615097046,0.583970844745636,0.4927727282047272
67,1,0.16805168986320496,0.3195474147796631,0.2400214821100235,0.42388519644737244,0.4293026924133301,0.41155344247817993,0.30803772807121277,0.4880322515964508,0.5839313864707947,0.4936584532260895
68,1,0.16397802531719208,0.3190331757068634,0.2117941826581955,0.4260493218898773,0.40750017762184143,0.414747416973114,0.3080354928970337,0.4881487786769867,0.5817221999168396,0.49496859312057495
69,1,0.15950919687747955,0.3188421130180359,0.19283632934093475,0.4256673753261566,0.38330078125,0.41815075278282166,0.3082271218299866,0.48807424306869507,0.5786537528038025,0.49624499678611755
70,1,0.16046789288520813,0.3177163600921631,0.17756381630897522,0.42437657713890076,0.3691943883895874,0.41963648796081543,0.31268417835235596,0.4878680408000946,0.5787955522537231,0.4974159598350525
71,1,0.15672165155410767,0.3175220787525177,0.15804865956306458,0.42499032616615295,0.35163018107414246,0.420171320438385,0.31270328164100647,0.487798273563385,0.5792340636253357,0.4975811839103699
