frame,pose_detected,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y
0,1,0.08040891587734222,0.30840298533439636,0.0073881596326828,0.40564221143722534,0.2260981947183609,0.3998565077781677,0.17965775728225708,0.5377002358436584,0.5179200768470764,0.5376166701316833
1,1,0.07985718548297882,0.30739572644233704,0.008098802529275417,0.40520697832107544,0.22563420236110687,0.40008366107940674,0.1868262141942978,0.5363748073577881,0.5180570483207703,0.5376518964767456
2,1,0.07753768563270569,0.30740460753440857,0.008910713717341423,0.405243456363678,0.22465120255947113,0.4011298716068268,0.19057901203632355,0.5366106033325195,0.5175783634185791,0.5374974012374878
3,1,0.07646944373846054,0.3073776960372925,0.012552064843475819,0.40739911794662476,0.22829248011112213,0.40257522463798523,0.19290652871131897,0.5365774631500244,0.5175448656082153,0.5374505519866943
4,1,0.07587364315986633,0.30748075246810913,0.020202677696943283,0.40843334794044495,0.23499971628189087,0.405026376247406,0.19300079345703125,0.5364095568656921,0.5172169804573059,0.537026584148407
5,1,0.07464694231748581,0.3084845244884491,0.03123670257627964,0.4126349091529846,0.24521736800670624,0.4080653190612793,0.193340003490448,0.536441445350647,0.5171263813972473,0.536750853061676
6,1,0.07369699329137802,0.3092769980430603,0.04974544420838356,0.41685226559638977,0.2596663534641266,0.41048184037208557,0.1929912567138672,0.53639155626297,0.5171377658843994,0.5364472270011902
7,1,0.0708078145980835,0.31254303455352783,0.06750179827213287,0.41735997796058655,0.2743581533432007,0.4119953215122223,0.19202254712581635,0.5363818407058716,0.5158383846282959,0.5362917184829712
8,1,0.07048849761486053,0.3150724768638611,0.08649230003356934,0.4203254282474518,0.3067653775215149,0.4124384820461273,0.18807516992092133,0.5354554653167725,0.5128433704376221,0.5349286794662476
9,1,0.07055124640464783,0.3149932026863098,0.1001666858792305,0.42035794258117676,0.3244520425796509,0.4131855368614197,0.186290442943573,0.5343692898750305,0.5122174620628357,0.5343833565711975
10,1,0.07060351967811584,0.3149954676628113,0.11711986362934113,0.41987335681915283,0.337350994348526,0.4128144085407257,0.18492391705513,0.5337620973587036,0.5122732520103455,0.5342384576797485
11,1,0.07178913056850433,0.3150867819786072,0.14051681756973267,0.4195522665977478,0.344889372587204,0.41148337721824646,0.1828347146511078,0.5330055356025696,0.5118532776832581,0.53452068567276
12,1,0.08007796108722687,0.3154204487800598,0.1667536348104477,0.4191891551017761,0.3716045916080475,0.41192957758903503,0.18339473009109497,0.5328669548034668,0.5118824243545532,0.5346760749816895
13,1,0.08978243172168732,0.3153699040412903,0.18704435229301453,0.4190302789211273,0.3778371512889862,0.4121915102005005,0.1832212656736374,0.5323326587677002,0.51176518201828,0.5349010825157166
14,1,0.09776218980550766,0.31666994094848633,0.21599963307380676,0.4153718650341034,0.4242536127567291,0.4126927852630615,0.1816510260105133,0.5311990976333618,0.5092448592185974,0.5352565050125122
15,1,0.11059212684631348,0.31785792112350464,0.24135643243789673,0.41314196586608887,0.44940653443336487,0.41466546058654785,0.1803320199251175,0.5301265716552734,0.5067418217658997,0.5368275046348572
16,1,0.12445928901433945,0.31885460019111633,0.2607860267162323,0.4113360047340393,0.4685152769088745,0.41609489917755127,0.1808123141527176,0.5301713943481445,0.5059872269630432,0.5395325422286987
17,1,0.1422109454870224,0.3188896179199219,0.276707261800766,0.4086880087852478,0.4931888282299042,0.42254000902175903,0.18086214363574982,0.5301104784011841,0.5058362483978271,0.5420888066291809
18,1,0.1557057648897171,0.31947171688079834,0.2926306426525116,0.4061100482940674,0.5030001401901245,0.4254082143306732,0.18089954555034637,0.529390275478363,0.5045273303985596,0.5427659153938293
19,1,0.18857960402965546,0.3231513500213623,0.3424416780471802,0.40824323892593384,0.5433654189109802,0.4312385618686676,0.18312783539295197,0.5301089882850647,0.5046417713165283,0.5435748100280762
20,1,0.2114821821451187,0.325795978307724,0.3642524480819702,0.40842804312705994,0.5535385012626648,0.43423548340797424,0.19058722257614136,0.53013676404953,0.5047311186790466,0.5439977645874023
21,1,0.23265595734119415,0.3272283673286438,0.3922925591468811,0.40692126750946045,0.5716381669044495,0.43425601720809937,0.19480577111244202,0.5304363965988159,0.5082143545150757,0.5452099442481995
22,1,0.24565355479717255,0.328051894903183,0.41604164242744446,0.40620705485343933,0.6050630211830139,0.4345656633377075,0.19755364954471588,0.5313002467155457,0.5117015242576599,0.546515941619873
23,1,0.2638542354106903,0.3275661766529083,0.43318143486976624,0.4059346318244934,0.6225665807723999,0.43363434076309204,0.2004973441362381,0.5317434072494507,0.5134270787239075,0.544164776802063
24,1,0.2728429138660431,0.32732564210891724,0.44024035334587097,0.40505450963974,0.6311395764350891,0.4353947043418884,0.2041516751050949,0.5320896506309509,0.5153166055679321,0.5434945225715637
25,1,0.2844386398792267,0.327276349067688,0.4559585154056549,0.40266671776771545,0.6507359147071838,0.43511348962783813,0.20716030895709991,0.5321452021598816,0.5151537656784058,0.5432685613632202
26,1,0.29429763555526733,0.32703498005867004,0.4723168909549713,0.3991985321044922,0.6691372990608215,0.4354441165924072,0.20984145998954773,0.5322605967521667,0.5145707726478577,0.5430246591567993
27,1,0.29984796047210693,0.32738110423088074,0.4777567982673645,0.3958233594894409,0.6701155304908752,0.4352900981903076,0.21308620274066925,0.5322858691215515,0.5145049691200256,0.5423640012741089
28,1,0.306530624628067,0.3280906677246094,0.49359628558158875,0.39599552750587463,0.686504065990448,0.43592938780784607,0.21260567009449005,0.5325397849082947,0.5132415890693665,0.5421795845031738
29,1,0.3123774528503418,0.3296991288661957,0.5039356350898743,0.39649680256843567,0.6919234395027161,0.4369877576828003,0.21176475286483765,0.5332916975021362,0.510325014591217,0.5418667197227478
30,1,0.3124770224094391,0.3308875262737274,0.5035293102264404,0.3968682587146759,0.6888776421546936,0.43683016300201416,0.21256455779075623,0.5334832668304443,0.5062747597694397,0.5389783382415771
31,1,0.3135237693786621,0.3329602777957916,0.5035799145698547,0.397165983915329,0.6866207718849182,0.43683966994285583,0.21549031138420105,0.5337956547737122,0.505153238773346,0.5374687910079956
32,1,0.3115197718143463,0.3327314555644989,0.49340343475341797,0.3973805010318756,0.6754462718963623,0.43681132793426514,0.21803943812847137,0.5335132479667664,0.5045378804206848,0.537415623664856
33,1,0.30777451395988464,0.3327566087245941,0.4891611635684967,0.3974945545196533,0.6730088591575623,0.4391569197177887,0.2178501933813095,0.5335248112678528,0.5035111904144287,0.5374834537506104
34,1,0.3039318025112152,0.33275464177131653,0.4887143671512604,0.3984038233757019,0.6715414524078369,0.44044339656829834,0.21655485033988953,0.5335015654563904,0.5027627348899841,0.5366925001144409
35,1,0.30154746770858765,0.3332250714302063,0.47361859679222107,0.40144556760787964,0.6609369516372681,0.442226767539978,0.2154274433851242,0.5335021018981934,0.5017558336257935,0.5365751385688782
36,1,0.28008905053138733,0.3330983519554138,0.43106624484062195,0.4057961106300354,0.6460800170898438,0.44307589530944824,0.2109115868806839,0.533510148525238,0.5008350014686584,0.5350714921951294
37,1,0.2575339376926422,0.33300352096557617,0.4096299707889557,0.40635815262794495,0.6231451630592346,0.4437366724014282,0.20845487713813782,0.5334942936897278,0.500075101852417,0.5347747802734375
38,1,0.2318238615989685,0.3320772051811218,0.38055160641670227,0.4062175452709198,0.5876092314720154,0.44126054644584656,0.20204287767410278,0.5335956811904907,0.4992462396621704,0.5379655361175537
39,1,0.20376460254192352,0.33093488216400146,0.3622508645057678,0.40811488032341003,0.5611338019371033,0.44087737798690796,0.19417144358158112,0.5344998836517334,0.49646440148353577,0.5392457246780396
40,1,0.17743082344532013,0.32713133096694946,0.32697731256484985,0.40804532170295715,0.5235427021980286,0.4373980760574341,0.19050349295139313,0.5347475409507751,0.49663686752319336,0.541632890701294
41,1,0.16170941293239594,0.32347866892814636,0.3003678023815155,0.40796345472335815,0.4975627660751343,0.4337179362773895,0.18884964287281036,0.5346666574478149,0.49737975001335144,0.5423154234886169
42,1,0.14822536706924438,0.3217456340789795,0.26848238706588745,0.40929991006851196,0.4707459807395935,0.4279667139053345,0.1866331398487091,0.535460352897644,0.49757149815559387,0.544858992099762
43,1,0.12458407878875732,0.3187991678714752,0.2342161238193512,0.4111314117908478,0.43575364351272583,0.42385974526405334,0.1774093359708786,0.5325328707695007,0.49767547845840454,0.5457371473312378
44,1,0.10935135930776596,0.3182581663131714,0.2111765295267105,0.4120160639286041,0.4160509407520294,0.4221837520599365,0.17063887417316437,0.5364049673080444,0.4977335035800934,0.5460665225982666
45,1,0.0949220135807991,0.31661829352378845,0.178496852517128,0.41392937302589417,0.37822452187538147,0.41813263297080994,0.17299237847328186,0.5371443033218384,0.49970975518226624,0.5489703416824341
46,1,0.08090750128030777,0.3158179223537445,0.13664671778678894,0.4134868085384369,0.3480958044528961,0.41681909561157227,0.1735398769378662,0.5372870564460754,0.4997234046459198,0.5485951900482178
47,1,0.0724358931183815,0.31440073251724243,0.11159881204366684,0.41333532333374023,0.329519659280777,0.4166470766067505,0.17459511756896973,0.5373111963272095,0.49966999888420105,0.5483344197273254
48,1,0.0673069879412651,0.3140377998352051,0.0928284302353859,0.41391223669052124,0.3000994026660919,0.4147048592567444,0.17118392884731293,0.5373504161834717,0.4942546784877777,0.5453029870986938
49,1,0.06494870036840439,0.3144206702709198,0.07612162083387375,0.41386112570762634,0.28241702914237976,0.4132762849330902,0.17060351371765137,0.5376384854316711,0.49401387572288513,0.5428290963172913
50,1,0.06450994312763214,0.31426045298576355,0.04660344496369362,0.4132702946662903,0.2635689377784729,0.4110325872898102,0.1709594428539276,0.5385438799858093,0.4935603141784668,0.5402438044548035
51,1,0.0676421970129013,0.31241846084594727,0.030968820676207542,0.4117874503135681,0.24696151912212372,0.41120654344558716,0.17115527391433716,0.5385560393333435,0.49332454800605774,0.5380837321281433
52,1,0.06665844470262527,0.3104775846004486,0.021211279556155205,0.41098833084106445,0.2404933124780655,0.4109843671321869,0.17120565474033356,0.5385343432426453,0.49327901005744934,0.5358811020851135
53,1,0.06495708972215652,0.3093991279602051,0.019530801102519035,0.4098169207572937,0.231422558426857,0.4110187590122223,0.17157059907913208,0.5385457277297974,0.4926052987575531,0.5342340469360352
54,1,0.06531593948602676,0.3097446858882904,0.014822887256741524,0.4097999930381775,0.228663370013237,0.41045090556144714,0.17177371680736542,0.5391268134117126,0.49193042516708374,0.5325085520744324
55,1,0.0674721896648407,0.30973607301712036,0.012537791393697262,0.40946921706199646,0.22804047167301178,0.41014111042022705,0.17182005941867828,0.53950035572052,0.491763174533844,0.5317388772964478
