frame,pose_detected,shoulder_x,shoulder_y,elbow_x,elbow_y,wrist_x,wrist_y,hip_x,hip_y,knee_x,knee_y
0,1,0.5388250350952148,0.3449738919734955,0.6819521188735962,0.4151615500450134,0.8643167614936829,0.4293880760669708,0.3169202208518982,0.4829608201980591,0.5872531533241272,0.48189088702201843
1,1,0.5388602018356323,0.34462249279022217,0.6818322539329529,0.4146430790424347,0.8632374405860901,0.42944422364234924,0.31749024987220764,0.4829123020172119,0.5874606966972351,0.4841448962688446
2,1,0.538863480091095,0.34454983472824097,0.6817277669906616,0.41464856266975403,0.8614928722381592,0.4294387996196747,0.31748852133750916,0.48299622535705566,0.5877018570899963,0.48578280210494995
3,1,0.5384942889213562,0.3445647656917572,0.681016206741333,0.4152160584926605,0.8586042523384094,0.4308326542377472,0.3176880180835724,0.4835297167301178,0.5892593264579773,0.48564162850379944
4,1,0.5356349349021912,0.3445699214935303,0.6757215261459351,0.4152902066707611,0.8522049784660339,0.4317459166049957,0.3179662823677063,0.4825158715248108,0.5894012451171875,0.48272064328193665
5,1,0.5311388969421387,0.3449307978153229,0.6704427003860474,0.4152704179286957,0.8437678813934326,0.43172797560691833,0.31831133365631104,0.4817829728126526,0.5909146070480347,0.4825941026210785
6,1,0.5184054970741272,0.3442830443382263,0.6492086052894592,0.4141494333744049,0.8283162713050842,0.4317089021205902,0.31780102849006653,0.4817466139793396,0.5906753540039062,0.4875201880931854
7,1,0.5068641901016235,0.34292080998420715,0.6401680111885071,0.41393283009529114,0.827899158000946,0.4313506782054901,0.3164626359939575,0.48369547724723816,0.5900812149047852,0.49082547426223755
8,1,0.4977108836174011,0.34230226278305054,0.6302554607391357,0.4140563905239105,0.8211167454719543,0.4313383400440216,0.3151651918888092,0.4855004549026489,0.5903741717338562,0.49022603034973145
9,1,0.48256349563598633,0.34108468890190125,0.6148750185966492,0.41394758224487305,0.8022390604019165,0.43134790658950806,0.31516408920288086,0.490295946598053,0.5905936360359192,0.4898620545864105
10,1,0.4649856686592102,0.3358023762702942,0.5950194597244263,0.41261759400367737,0.7759388089179993,0.4302178621292114,0.31509149074554443,0.49168306589126587,0.5908852219581604,0.49137017130851746
11,1,0.4487636685371399,0.3341456949710846,0.584995687007904,0.4091838598251343,0.7599080801010132,0.4293532073497772,0.3163734972476959,0.49326467514038086,0.5924744009971619,0.4935826361179352
12,1,0.42445647716522217,0.3305855989456177,0.5714554190635681,0.4063851237297058,0.7430346608161926,0.42913779616355896,0.3161117434501648,0.4941331446170807,0.5894010663032532,0.49349817633628845
13,1,0.3999197781085968,0.32343345880508423,0.5407255291938782,0.3997202515602112,0.7157449722290039,0.4286029636859894,0.31624892354011536,0.4943341612815857,0.5864126086235046,0.49462446570396423
